"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"533","As one who started out as Software Engineer at @Infosys, I feel sad at ongoing. Infy needs to preserve what it stoo… https://t.co/1xn56F63ml",FALSE,172,NA,2017-08-19 08:26:01,TRUE,NA,"898823352696971265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeependerSHooda",125,FALSE,FALSE,NA,NA
"534","RT @Infosys: Outcome of board meeting to consider proposal for buyback of equity shares: https://t.co/Ry0MvmYF5z",FALSE,0,NA,2017-08-19 08:23:01,FALSE,NA,"898822598343184384",NA,"<a href=""http://www.pietroniro.com.br"" rel=""nofollow"">PietronD</a>","pietroniro",8,TRUE,FALSE,NA,NA
"535","@ETMarkets @Infosys Bad luck @liC,Infy &amp; Gud luck Rohan Murthy. Narayan murthy is gud Dad but bad Professional. #pokeNose",FALSE,0,"ETMarkets",2017-08-19 08:20:13,FALSE,"898818705823367169","898821895314853888","81083096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trendpick",0,FALSE,FALSE,NA,NA
"536","RT @NikhilManchand7: #OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/ok0RZMo1Ct",FALSE,0,NA,2017-08-19 08:17:19,FALSE,NA,"898821164646023169",NA,"<a href=""http://techxray.com/"" rel=""nofollow"">TechXrayTweets</a>","technoxray",1,TRUE,FALSE,NA,NA
"537","@anilsinghviCNBC @CNBC_Awaaz @Infosys @vsikka 
After this news ,can infy will head northward journey &amp; cross 1k mark again?",FALSE,0,"anilsinghviCNBC",2017-08-19 08:16:00,FALSE,"898786872398405632","898820830892707843","387526400","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kas9772",0,FALSE,FALSE,NA,NA
"538","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/ok0RZMo1Ct",FALSE,0,NA,2017-08-19 08:15:52,FALSE,NA,"898820797925543937",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","NikhilManchand7",1,FALSE,FALSE,NA,NA
"539","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/PkIDBhFrsk",FALSE,0,NA,2017-08-19 08:13:03,FALSE,NA,"898820091059384320",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","kumar_jiyaan",0,FALSE,FALSE,NA,NA
"540","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/sU3bra2CyO",FALSE,0,NA,2017-08-19 08:13:00,FALSE,NA,"898820077973250048",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","Antarayamibhuy1",0,FALSE,FALSE,NA,NA
"541","@Hilal_Eye @GreyhoundGroup @Infosys IMHO no professional CEO worth their salt will want to be in those shoes -they… https://t.co/TwLAKZknEv",FALSE,1,"s_v_g",2017-08-19 08:10:01,TRUE,"898819229461250049","898819326471413761","12587982","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s_v_g",1,FALSE,FALSE,NA,NA
"542","Infosys gives up its American Dream https://t.co/iirOpHEAOJ via @horses4sources",FALSE,0,NA,2017-08-19 08:06:43,FALSE,NA,"898818498327044096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pfersht",0,FALSE,FALSE,NA,NA
"543","Infy annouces Rs 13,000 cr buyback: Here's what you need to know if your an investor https://t.co/VB02H8JaFM",FALSE,0,NA,2017-08-19 07:58:38,FALSE,NA,"898816464467013633",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ETNewsUpdates",0,FALSE,FALSE,NA,NA
"544","@Nigel__DSouza @CNBCTV18News @Infosys As per me infy acceptance ratio 59% varindra bansal saying 50% you saying 11%… https://t.co/rOY3fgCSb0",FALSE,0,"Nigel__DSouza",2017-08-19 07:58:11,TRUE,"898813120059064321","898816350616862720","188994965","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Doshi_kavin1",0,FALSE,FALSE,NA,NA
"545","1person on the #Infosys mess.  ""NRN is like the powerful father in law and Infy the daughter. The poor son in law doesn't know what to do""",FALSE,1,NA,2017-08-19 07:57:09,FALSE,NA,"898816090578407426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tweetsfromnivi",0,FALSE,FALSE,NA,NA
"546","8,22,02,480 - traded volume cash mkt on 18/8/17 and 1,28,92,130 - volume on 17/8/17.Big players sold off? #infy #Infosys",FALSE,0,NA,2017-08-19 07:55:01,FALSE,NA,"898815554185723904",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","_kartikshah",0,FALSE,FALSE,NA,NA
"547","Ami Solutions News:: Infosys Limited American Deposi (NYSE:INFY) Experiences Heavier than… https://t.co/djoUOlarak",FALSE,0,NA,2017-08-19 07:51:58,FALSE,NA,"898814786581823489",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ossbss_ami_ucc",0,FALSE,FALSE,NA,NA
"548","RT @adwait_hebbar: DeMon at Infy....Sikka now out of circulation in Infosys... Dekho Kaunsa note aayega...",FALSE,0,NA,2017-08-19 07:50:33,FALSE,NA,"898814428237316097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neonettic",7,TRUE,FALSE,NA,NA
"549","RT @Infosys: Outcome of board meeting to consider proposal for buyback of equity shares: https://t.co/Ry0MvmYF5z",FALSE,0,NA,2017-08-19 07:48:09,FALSE,NA,"898813825616494592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anandjr",8,TRUE,FALSE,NA,NA
"550","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/Y8csLoh5UQ",FALSE,0,NA,2017-08-19 07:47:30,FALSE,NA,"898813659824087041",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","Pankajsp12",0,FALSE,FALSE,NA,NA
"551","RT @JainNirmal: Infy was first case of management transfer from founders to professionals- unfortunate it hasn't worked well https://t.co/i…",FALSE,0,NA,2017-08-19 07:45:38,FALSE,NA,"898813190120685568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RGosvami",19,TRUE,FALSE,NA,NA
"552","RT @malinibhupta: Infy knew there were huge short positions that had been built in @Infosys and Sikka's resignation was a perfect storm for…",FALSE,0,NA,2017-08-19 07:44:51,FALSE,NA,"898812995525947392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saransh99",5,TRUE,FALSE,NA,NA
"553","Artificial Intelligence and robotics: Will Vishal Sikka’s exit affect Infy’s tech edge? https://t.co/Ht23vj5DFa",FALSE,1,NA,2017-08-19 07:43:24,FALSE,NA,"898812627823992832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sreemoytalukdar",0,FALSE,FALSE,NA,NA
"554","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/oy8i4i2a4W",FALSE,0,NA,2017-08-19 07:37:02,FALSE,NA,"898811026639945728",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","ManjeetMalav",0,FALSE,FALSE,NA,NA
"555","RT @lopamudra309: #Infy  CEO Vishal Sikka resigns ...#Infosys 

and I am resigning #Twitter  <ed><U+00A0><U+00BD><ed><U+00B9><U+008B>",FALSE,0,NA,2017-08-19 07:35:35,FALSE,NA,"898810663480340480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Varshneykeshav1",24,TRUE,FALSE,NA,NA
"556","RT @malinibhupta: One large hedge fund had a $100 mn short position in @Infosys and infy announces buyback and resignation... what the hell…",FALSE,0,NA,2017-08-19 07:34:28,FALSE,NA,"898810382675869696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ghosh121",13,TRUE,FALSE,NA,NA
"557","Artificial Intelligence and robotics: Will Vishal Sikka's exit affect Infy's tech edge? https://t.co/iOQSVuSWlv",FALSE,1,NA,2017-08-19 07:34:06,FALSE,NA,"898810289721921540",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Andy_Burton",0,FALSE,FALSE,NA,NA
"558","Artificial Intelligence and robotics: Will Vishal Sikka's exit affect Infy's tech edge? https://t.co/8C4nCw52jr",FALSE,0,NA,2017-08-19 07:34:06,FALSE,NA,"898810288912310272",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MobilitySpain",0,FALSE,FALSE,NA,NA
"559","@bsindia @vsikka @Infosys Narayana murthy should sell his stocks and go for piligrimage, high time Infy gets a major change",FALSE,0,"bsindia",2017-08-19 07:31:00,FALSE,"898808131123150850","898809507832135681","43855487","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amin_sushanth",0,FALSE,FALSE,NA,NA
"560","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/zcyvGNmHys",FALSE,0,NA,2017-08-19 07:25:36,FALSE,NA,"898808149443887109",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","ParvezA03004737",0,FALSE,FALSE,NA,NA
"561","Outcome of board meeting to consider proposal for buyback of equity shares: https://t.co/Ry0MvmYF5z",FALSE,25,NA,2017-08-19 07:24:45,FALSE,NA,"898807936310312960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Infosys",8,FALSE,FALSE,NA,NA
"562","RT @malinibhupta: Infy knew there were huge short positions that had been built in @Infosys and Sikka's resignation was a perfect storm for…",FALSE,0,NA,2017-08-19 07:23:31,FALSE,NA,"898807623230701570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manishkayal",5,TRUE,FALSE,NA,NA
"563","@prabhatkrmathur @Infosys @YahooFinance @WSJ @livemint Positive for infy on Monday??",FALSE,0,"prabhatkrmathur",2017-08-19 07:19:21,FALSE,"898805940098445312","898806574587691008","58231834","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bothrapawan53",0,FALSE,FALSE,NA,NA
"564","INFOSYS BUYBACK AND YOUR CHANCE TO WIN: #StockTips #NSE #BSE #Sensex #INFY #Infosys… https://t.co/3vkPsOXFwn",FALSE,0,NA,2017-08-19 07:17:06,FALSE,NA,"898806010545963009",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","saptak81",0,FALSE,FALSE,NA,NA
"565","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/TKS16s3yJ0",FALSE,0,NA,2017-08-19 07:16:36,FALSE,NA,"898805884737863680",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","deepakk75628471",0,FALSE,FALSE,NA,NA
"566","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/B7NtZjVenx",FALSE,0,NA,2017-08-19 07:12:37,FALSE,NA,"898804882731261952",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","Sarfraj50816705",0,FALSE,FALSE,NA,NA
"567","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/uvQRIMdTiZ",FALSE,0,NA,2017-08-19 07:11:01,FALSE,NA,"898804478257659904",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","Vikramkumarsdjv",0,FALSE,FALSE,NA,NA
"568","The coming days in #infosys would be closely watched out on how to handle crisis if Infy sails through.#SikkaResigns",FALSE,0,NA,2017-08-19 07:02:39,FALSE,NA,"898802371718819840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ankursingla4",0,FALSE,FALSE,NA,NA
"569","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/mfLCyla8Ao",FALSE,0,NA,2017-08-19 07:02:35,FALSE,NA,"898802359035346944",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","SayyadFarhat",0,FALSE,FALSE,NA,NA
"570","RT @VirenEc: #OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/hVCdzxucJ8",FALSE,0,NA,2017-08-19 07:00:59,FALSE,NA,"898801953664258048",NA,"<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>","Hi_Im_Rover",1,TRUE,FALSE,NA,NA
"571","RT @virfan6: #OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/lUIWXtUMx9",FALSE,0,NA,2017-08-19 07:00:56,FALSE,NA,"898801942327177216",NA,"<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>","Hi_Im_Rover",1,TRUE,FALSE,NA,NA
"572","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/lUIWXtUMx9",FALSE,0,NA,2017-08-19 07:00:13,FALSE,NA,"898801760671719424",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","virfan6",1,FALSE,FALSE,NA,NA
"573","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/hVCdzxucJ8",FALSE,1,NA,2017-08-19 07:00:04,FALSE,NA,"898801724542001152",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","VirenEc",1,FALSE,FALSE,NA,NA
"574","RT @iVenpu: One of the excellent articles on Infosys issue...

https://t.co/yEE5bNZfMv",FALSE,0,NA,2017-08-19 06:57:01,FALSE,NA,"898800958087454720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShankarNagai",1,TRUE,FALSE,NA,NA
"575","@anilsinghviCNBC @CNBC_Awaaz @Infosys @vsikka What price approximately infy should open on Monday?",FALSE,0,"anilsinghviCNBC",2017-08-19 06:55:34,FALSE,"898786872398405632","898800592486768640","387526400","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mprmpr1961",0,FALSE,FALSE,NA,NA
"576","Infy board approves buyback at Rs 1,150 per share https://t.co/IqOoF6jKRm",FALSE,0,NA,2017-08-19 06:51:25,FALSE,NA,"898799545953472512",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","indiaexplain",0,FALSE,FALSE,NA,NA
"577","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/xmvc8H37qD",FALSE,0,NA,2017-08-19 06:50:42,FALSE,NA,"898799367724744704",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","RajKuma20269496",0,FALSE,FALSE,NA,NA
"578","#Infy #VishalSikka @sensex #Murthy @nifty @StockTips INFOSYS BUYBACK AND YOUR CHANCE TO WIN https://t.co/cEQNwQpX8P",FALSE,0,NA,2017-08-19 06:48:19,FALSE,NA,"898798765041041409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saptak81",0,FALSE,FALSE,NA,NA
"579","RT @HClaverieOpen: #AI: Artificial Intelligence &amp; robotics: Will exit affect Infy’s tech e... #OneIndiaOneGST https://t.co/I7ot47oUrK https…",FALSE,0,NA,2017-08-19 06:46:49,FALSE,NA,"898798389701246976",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","davidgonyo",3,TRUE,FALSE,NA,NA
"580","RT @silicontalent: #ArtificialIntelligence and #Robotics : Will Vishal Sikka’s exit affect Infy’s tech edge? #AI #MachineLearning https://t…",FALSE,0,NA,2017-08-19 06:45:07,FALSE,NA,"898797963266334721",NA,"<a href=""http://a.ab"" rel=""nofollow"">APP 4 TWOOLS @AIonSteroids</a>","AIonSteroids",1,TRUE,FALSE,NA,NA
"581","RT @HClaverieOpen: #AI: Artificial Intelligence &amp; robotics: Will exit affect Infy’s tech e... #OneIndiaOneGST https://t.co/I7ot47oUrK https…",FALSE,0,NA,2017-08-19 06:44:59,FALSE,NA,"898797929397342209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_gopinathg",3,TRUE,FALSE,NA,NA
"582","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/5DprNGhfWY",FALSE,0,NA,2017-08-19 06:42:51,FALSE,NA,"898797390110404609",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","ravikyada7",0,FALSE,FALSE,NA,NA
"583","RT @malinibhupta: How did hedge funds know abt the implosion that was abt to happen at @Infosys ??? Did some infy insider talk?",FALSE,0,NA,2017-08-19 06:41:40,FALSE,NA,"898797092969172993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sowmyakaamesh",2,TRUE,FALSE,NA,NA
"584","How did hedge funds know abt the implosion that was abt to happen at @Infosys ??? Did some infy insider talk?",FALSE,5,NA,2017-08-19 06:41:25,FALSE,NA,"898797031342395392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malinibhupta",2,FALSE,FALSE,NA,NA
"585","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/LqHHkpUig2",FALSE,0,NA,2017-08-19 06:38:36,FALSE,NA,"898796322190311424",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","Sumanoraon1",0,FALSE,FALSE,NA,NA
"586","Ami Solutions News:: Infosys Limited American Deposi (NYSE:INFY) Experiences Heavier than… https://t.co/yUjAI4yU2L",FALSE,0,NA,2017-08-19 06:36:24,FALSE,NA,"898795767732817921",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ossbss_ami_ucc",0,FALSE,FALSE,NA,NA
"587","#StockTips #NSE #BSE #Sensex #INFY #Infosys #BuyBack 

Infy's buyback price at INR 1150 AND TOTAL AMOUNT OF INR... https://t.co/a1d337EsQq",FALSE,0,NA,2017-08-19 06:35:52,FALSE,NA,"898795632168534017",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","saptak81",0,FALSE,FALSE,NA,NA
"588","$INFY:

India’s Infosys approves up to $2 billion buyback of shares:

https://t.co/iBJ3oiCfsU",FALSE,0,NA,2017-08-19 06:35:07,FALSE,NA,"898795444091756544",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","ProTradersNews",0,FALSE,FALSE,NA,NA
"589","#ArtificialIntelligence and #Robotics : Will Vishal Sikka’s exit affect Infy’s tech edge? #AI #MachineLearning https://t.co/kry7qbPMhL",FALSE,0,NA,2017-08-19 06:35:05,FALSE,NA,"898795437179666432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silicontalent",1,FALSE,FALSE,NA,NA
"590","RT @ramkshun: #OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/TiNbQK1vCw",FALSE,0,NA,2017-08-19 06:33:48,FALSE,NA,"898795115438759936",NA,"<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>","MAC_The_Robot",1,TRUE,FALSE,NA,NA
"591","RT @lopamudra309: #Infy  CEO Vishal Sikka resigns ...#Infosys 

and I am resigning #Twitter  <ed><U+00A0><U+00BD><ed><U+00B9><U+008B>",FALSE,0,NA,2017-08-19 06:31:11,FALSE,NA,"898794455662080001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaivalya_desai",24,TRUE,FALSE,NA,NA
"592","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/TiNbQK1vCw",FALSE,0,NA,2017-08-19 06:31:10,FALSE,NA,"898794451614572544",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","ramkshun",1,FALSE,FALSE,NA,NA
"593","'Buyback to give opportunity to exit Infy stocks' https://t.co/ff78xKG3u2",FALSE,0,NA,2017-08-19 06:30:34,FALSE,NA,"898794297658490880",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","vishalfast007",0,FALSE,FALSE,NA,NA
"594","@Infosys Sikka 25% more on infy stock https://t.co/ow9YPaFJf6",FALSE,1,"Infosys",2017-08-19 06:30:20,FALSE,NA,"898794242021007360","14462907","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rathoreaja",1,FALSE,FALSE,NA,NA
"595","5-Yr Factsheet for the Day -
INFOSYS LTD - https://t.co/sBnTNemcTj",FALSE,0,NA,2017-08-19 06:30:11,FALSE,NA,"898794205106929664",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Equitymaster",0,FALSE,FALSE,NA,NA
"596","RT @adwait_hebbar: DeMon at Infy....Sikka now out of circulation in Infosys... Dekho Kaunsa note aayega...",FALSE,0,NA,2017-08-19 06:28:45,FALSE,NA,"898793840580087808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gurugaurav",7,TRUE,FALSE,NA,NA
"597","Looking at what's happening at Infy, think Premji and Nadar managed transition at Wipro and HCL much better #Infosys",FALSE,3,NA,2017-08-19 06:28:42,FALSE,NA,"898793830601768960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SurabhiA_ET",1,FALSE,FALSE,NA,NA
"598","RT @malinibhupta: One large hedge fund had a $100 mn short position in @Infosys and infy announces buyback and resignation... what the hell…",FALSE,0,NA,2017-08-19 06:25:37,FALSE,NA,"898793053732839424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kushkatakia",13,TRUE,FALSE,NA,NA
"599","@anilsinghviCNBC @CNBC_Awaaz @Infosys @vsikka Sirji e announcement kya infy ko bacha payega q ki piche to ek invest… https://t.co/hM7rsasyEa",FALSE,0,"anilsinghviCNBC",2017-08-19 06:22:02,TRUE,"898786872398405632","898792153626714112","387526400","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PRADIPRUSHEL",0,FALSE,FALSE,NA,NA
"600","@jigkapoor1230 @Ajaya_buddy Flat.....US based Investor protection funds file case against Infosys. If this case acc… https://t.co/NrSLCf5fCm",FALSE,0,"jigkapoor1230",2017-08-19 06:20:22,TRUE,"898791114517364737","898791732602691584","856757105935745024","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SilentTrader222",0,FALSE,FALSE,NA,NA
"601","@boseudayan @Infosys_nmurthy Infy announces share buyback. The buy back price @ 1150/- is more than 52 week high pr… https://t.co/3Nhi7aoI5E",FALSE,0,"boseudayan",2017-08-19 06:18:59,TRUE,"898788321173753857","898791384697552897","53581322","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Padiram",0,FALSE,FALSE,NA,NA
"602","RT @DeccanHerald: Buyback offer to purchase 11,30,43,478 equity shares at the rate of Rs 1,150 per share @imFmoharkan #Infosys https://t.co…",FALSE,0,NA,2017-08-19 06:18:27,FALSE,NA,"898791252187009024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imFmoharkan",1,TRUE,FALSE,NA,NA
"603","Buyback offer to purchase 11,30,43,478 equity shares at the rate of Rs 1,150 per share @imFmoharkan #Infosys https://t.co/ID8nb4ZLUH",FALSE,1,NA,2017-08-19 06:17:07,FALSE,NA,"898790913547292672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeccanHerald",1,FALSE,FALSE,NA,NA
"604","RT @malinibhupta: Infy knew there were huge short positions that had been built in @Infosys and Sikka's resignation was a perfect storm for…",FALSE,0,NA,2017-08-19 06:15:37,FALSE,NA,"898790537007833088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lokesh_deep",5,TRUE,FALSE,NA,NA
"605","RT @malinibhupta: One large hedge fund had a $100 mn short position in @Infosys and infy announces buyback and resignation... what the hell…",FALSE,0,NA,2017-08-19 06:15:22,FALSE,NA,"898790474638479360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lokesh_deep",13,TRUE,FALSE,NA,NA
"606","@CNBCTV18News @CNBCTV18Live @Infosys @Nigel__DSouza @kritika_saxena1 @Reematendulkar @ShereenBhan @Latha_Venkatesh… https://t.co/PqhOQD04Vm",FALSE,0,"CNBCTV18News",2017-08-19 06:13:47,TRUE,"898459424108404736","898790077085745152","631810714","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jinang30",0,FALSE,FALSE,NA,NA
"607","@CNBC_Awaaz BG&amp;G's investigation concerns whether Infy and certain of its officers/ or directors have complied with… https://t.co/kn6BNz4JgK",FALSE,2,"AEHarshada",2017-08-19 06:13:17,TRUE,"898789727259680768","898789948286947328","1466950008","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AEHarshada",1,FALSE,FALSE,NA,NA
"608","#OneIndiaOneGST <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  Artificial Intelligence and robotics: Will exit affect Infy's tech edge?... https://t.co/yxoRBtotsK",FALSE,0,NA,2017-08-19 06:10:37,FALSE,NA,"898789279773605889",NA,"<a href=""https://www.newswallet.co/"" rel=""nofollow"">News-Wallet-App - Android</a>","houseofhockeyal",0,FALSE,FALSE,NA,NA
"609","RT @HClaverieOpen: #AI: Artificial Intelligence &amp; robotics: Will exit affect Infy’s tech e... #OneIndiaOneGST https://t.co/I7ot47oUrK https…",FALSE,0,NA,2017-08-19 06:01:40,FALSE,NA,"898787027180806144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3itcom",3,TRUE,FALSE,NA,NA
